ahe year bachelor female age
20.9134616852 2008 1 0 32
9.2307691574 2008 0 0 32
10.5619659424 2008 1 1 31
19.2307701111 2008 1 0 31
15.3846149445 2008 0 0 29
7.6923074722 2008 0 0 28
12.9807691574 2008 0 0 26
6.525490284 2008 0 1 30
13.4615383148 2008 0 0 31
9.355509758 2008 0 1 30
16.3461532593 2008 0 0 31
15.625 2008 0 0 33
11.5384616852 2008 0 1 33
17.7884616852 2008 1 1 34
33.6538467407 2008 1 0 30
7.2120194435 2008 0 0 26
15.3846149445 2008 0 1 30
11.5384616852 2008 0 0 31
41.6666679382 2008 1 1 33
9.8901100159 2008 0 1 27
11.0576925278 2008 0 0 25
16.7004051208 2008 1 1 30
10.9890108109 2008 0 0 32
14.6761131287 2008 1 1 34
11.0576925278 2008 0 1 30
43.75 2008 1 0 31
34.3137245178 2008 1 0 28
32.6923065186 2008 0 0 27
14.903845787 2008 1 1 25
17.0940170288 2008 0 0 28
13.7019233704 2008 0 0 30
20.6730766296 2008 1 0 34
16.8269233704 2008 1 0 34
8.653845787 2008 0 1 25
8.7538461685 2008 1 1 30
11.6346149445 2008 1 0 28
8.846154213 2008 0 0 29
5.7692308426 2008 0 1 32
14.903845787 2008 1 1 27
7.7962579727 2008 0 0 27
31.25 2008 1 0 34
10.9375 2008 0 0 27
19.7802200317 2008 0 1 31
13.6752138138 2008 0 0 32
26.9230766296 2008 1 0 31
22.1153850555 2008 0 0 27
17.7894229889 2008 0 1 27
40.0641021729 2008 1 0 30
7.2115383148 2008 1 1 28
10.5769233704 2008 1 1 27
9.6163463593 2008 1 1 25
16.6666660309 2008 0 0 29
28.8461532593 2008 0 0 31
18.125 2008 0 1 28
19.2307701111 2008 1 1 32
28.3882789612 2008 0 0 33
31.25 2008 1 1 34
12.3076925278 2008 0 0 34
22.0352573395 2008 0 0 31
19.2307701111 2008 0 0 32
24.0384616852 2008 0 0 30
24.0384616852 2008 0 1 26
28.8461532593 2008 0 0 25
18.2692298889 2008 1 0 28
19.2307701111 2008 1 1 27
15.3846149445 2008 1 0 29
17.3076915741 2008 1 1 34
14 2008 0 0 28
4.4086537361 2008 0 0 28
17.0192298889 2008 0 0 32
17.5 2008 0 0 25
11.5865383148 2008 0 0 34
17.3076915741 2008 0 0 27
14.823718071 2008 0 0 25
13.4615383148 2008 0 0 32
13.4615383148 2008 1 1 30
51.2820510864 2008 0 0 30
14.4230766296 2008 0 0 25
19.6153850555 2008 0 0 33
12.8205127716 2008 0 0 31
8.653845787 2008 0 1 26
21.1538467407 2008 0 0 28
22.4358978271 2008 0 0 32
41.3461532593 2008 1 0 34
10.4895105362 2008 0 0 33
15.5982904434 2008 1 0 25
13.4615383148 2008 0 1 26
12.4740123749 2008 0 1 32
12.9807691574 2008 0 1 33
9.8076925278 2008 0 1 29
22.5 2008 0 0 25
31.25 2008 1 1 27
12.2596149445 2008 0 0 26
53.8461532593 2008 0 0 31
18.1318683624 2008 0 0 30
40.8653831482 2008 1 0 31
14.2307691574 2008 0 0 30
19.1445522308 2008 0 0 30
16.8269233704 2008 0 0 32
54.9450531006 2008 0 0 28
11 2008 0 1 33
10.2564105988 2008 0 0 27
22.6923084259 2008 0 0 30
11.7739400864 2008 0 1 29
17.307308197 2008 0 0 30
15.3846149445 2008 1 0 26
20.1252231598 2008 0 0 27
21.1538467407 2008 1 1 26
26.0416660309 2008 0 0 30
22.7272720337 2008 0 0 27
10.296875 2008 0 0 28
43.2692298889 2008 0 0 27
9.0057687759 2008 1 1 33
15.2480773926 2008 0 1 28
9.8400001526 2008 1 1 31
8.653845787 2008 1 0 27
25 2008 1 1 31
15.7342653275 2008 1 0 33
8.653845787 2008 1 0 27
21.367521286 2008 0 0 31
40.8653831482 2008 1 0 28
19.2307701111 2008 0 0 29
17.9807701111 2008 0 0 27
16.4835166931 2008 0 0 28
35.2564086914 2008 0 0 27
10.4166669846 2008 0 0 33
47.1153831482 2008 1 0 29
17.3076915741 2008 1 1 29
47.0085487366 2008 1 0 29
17.7884616852 2008 1 1 26
34.9206352234 2008 1 0 31
19.2307701111 2008 1 0 27
16.4835166931 2008 1 1 32
21.1538467407 2008 1 0 29
36.0576934814 2008 1 0 30
31.25 2008 1 1 29
15.3846149445 2008 0 0 31
15.3846149445 2008 1 0 26
13.4615383148 2008 1 1 27
24.0384616852 2008 1 1 34
30 2008 0 0 34
18.5096149445 2008 1 1 26
23.5576915741 2008 1 1 30
31.25 2008 1 0 26
16.272190094 2008 1 0 28
12.3626375198 2008 0 1 30
9.6153850555 2008 0 1 29
15.3846149445 2008 0 0 28
18.4065933228 2008 0 1 26
16.8269233704 2008 1 1 26
10.3550300598 2008 0 0 32
32.6932678223 2008 1 0 30
21.875 2008 0 0 26
16.3461532593 2008 1 1 26
14.2307691574 2008 1 0 30
19.2307701111 2008 1 0 34
8.7412586212 2008 0 0 27
20.7489871979 2008 0 1 26
23.0769233704 2008 1 0 27
17.7125511169 2008 1 1 33
38.8707046509 2008 1 0 32
21.9230766296 2008 1 0 26
12.8571424484 2008 0 1 31
14.1402711868 2008 1 0 29
18.0288467407 2008 1 1 33
18.7427883148 2008 1 0 29
15.5677652359 2008 0 0 31
9.6153850555 2008 0 1 29
27.6923084259 2008 1 1 31
8.9950370789 2008 1 0 32
12.9807691574 2008 1 0 31
12.0192308426 2008 1 1 29
42.3076934814 2008 1 0 27
19.2307701111 2008 1 1 26
34.7222213745 2008 1 1 32
15.1442308426 2008 1 1 31
24.0384616852 2008 0 0 31
47.0085487366 2008 0 1 32
23.5576915741 2008 0 1 27
7.3964495659 2008 0 0 32
32.0512809753 2008 0 0 29
8.653845787 2008 1 0 28
48.4375 2008 1 0 34
69.2307662964 2008 1 1 34
19.2307701111 2008 0 1 34
19.2307701111 2008 1 0 34
9.6153850555 2008 1 1 28
10.2307691574 2008 1 0 29
10.5769233704 2008 0 0 34
9.6153850555 2008 1 1 32
28.4615383148 2008 1 1 31
23.6686382294 2008 1 1 25
14.4230766296 2008 0 0 31
14.424038887 2008 0 0 30
26.4423084259 2008 1 1 30
11.5384616852 2008 0 0 26
22.5 2008 1 0 27
16.8269233704 2008 1 1 26
26.7094020844 2008 1 1 25
26.9230766296 2008 1 0 30
28.8461532593 2008 0 0 29
21.6346149445 2008 0 1 30
16.8269233704 2008 0 1 27
9.6153850555 2008 0 1 29
12.0192308426 2008 1 0 27
5.7692308426 2008 0 0 34
11.0946741104 2008 1 1 29
7.2115383148 2008 1 0 28
24.0384616852 2008 0 0 33
9.6153850555 2008 1 1 33
14.4230766296 2008 0 0 33
20.1923084259 2008 1 1 34
20 2008 1 1 29
21.367521286 2008 0 0 29
7.4519228935 2008 0 1 28
30.7692298889 2008 1 0 33
7.2115383148 2008 0 0 30
9.6153850555 2008 1 1 26
32.0512809753 2008 1 0 25
34.6153831482 2008 1 0 26
19.2307701111 2008 1 0 27
15.8653850555 2008 1 1 25
14.4230766296 2008 0 0 31
10.9890108109 2008 1 0 34
14.4230766296 2008 1 1 31
39.6634597778 2008 1 0 33
21.6346149445 2008 1 0 26
48.0769233704 2008 1 0 32
15.8653850555 2008 1 0 26
16.8269233704 2008 1 1 25
28.8461532593 2008 1 1 26
11.5384616852 2008 1 1 28
17.5 2008 1 0 28
6.9230771065 2008 0 0 25
12.5 2008 0 1 27
21.6346149445 2008 0 0 26
7.6923074722 2008 0 1 32
23.0769233704 2008 1 0 33
5.5473370552 2008 0 0 28
4.4444446564 2008 0 0 28
30.9829063416 2008 1 1 34
72.1153869629 2008 1 0 32
26.4423084259 2008 1 1 26
37.0192298889 2008 1 1 25
26.7094020844 2008 1 1 28
20 2008 1 1 31
39.7435913086 2008 1 0 33
18.4615383148 2008 1 1 32
27.7777786255 2008 0 0 33
15.625 2008 0 1 27
27.2435894012 2008 0 0 32
12.1009616852 2008 0 0 25
12.5 2008 1 0 28
20.1923084259 2008 0 1 26
29.1208782196 2008 1 0 25
32.9670333862 2008 1 1 34
9.2307691574 2008 0 0 32
12.5 2008 0 0 27
19.7115383148 2008 1 0 29
38.8888893127 2008 1 0 34
5.2884616852 2008 0 0 27
28.5576915741 2008 1 0 33
63.2478637695 2008 1 0 34
20 2008 0 0 29
16.3461532593 2008 0 0 25
19.2307701111 2008 0 0 33
48.0769233704 2008 1 0 32
24.0384616852 2008 1 1 31
21.6346149445 2008 0 0 33
7.2115383148 2008 1 0 28
17.3076915741 2008 1 0 34
11.5384616852 2008 0 1 29
12.0192308426 2008 0 0 25
8.9743585587 2008 0 0 32
18.75 2008 0 1 31
17.5585289001 2008 0 1 27
14.903845787 2008 0 1 32
38.4615402222 2008 1 1 26
8.653845787 2008 0 1 34
23.5586547852 2008 1 0 29
13.9423074722 2008 0 0 26
10.9375 2008 0 0 26
15.1041669846 2008 0 1 34
16.4835166931 2008 0 0 30
25.6410255432 2008 0 0 28
19.2307701111 2008 0 0 30
16.8269233704 2008 0 1 32
9.6153850555 2008 1 1 34
36.449016571 2008 0 0 28
24.2954330444 2008 0 0 26
19.2307701111 2008 0 0 26
38.4615402222 2008 1 1 32
17.7884616852 2008 0 1 32
13.4615383148 2008 1 1 29
9.8901100159 2008 1 1 26
40.5982894897 2008 1 0 34
25 2008 1 0 34
55.2373161316 2008 1 0 34
12.0192308426 2008 0 1 25
19.9175815582 2008 0 0 32
9 2008 0 0 26
28.8461532593 2008 1 1 33
24.6153850555 2008 1 1 31
66.3461532593 2008 1 0 34
31.5170936584 2008 1 1 32
31.25 2008 1 1 30
5.7692308426 2008 1 0 32
12.9807691574 2008 0 1 30
10 2008 0 1 25
8.653845787 2008 0 1 28
17.7764949799 2008 1 0 34
8.653845787 2008 0 0 34
30.7692298889 2008 0 0 33
9.1346149445 2008 0 1 30
15 2008 1 1 30
2.8846154213 2008 1 1 31
28.8461532593 2008 1 1 26
18.0288467407 2008 0 1 25
21.5384616852 2008 0 1 29
7.5 2008 0 1 30
11.5384616852 2008 0 0 32
24.0384616852 2008 0 0 34
19.2307701111 2008 1 1 33
17.5213680267 2008 0 0 30
7.0673074722 2008 0 1 25
7.2916665077 2008 0 0 33
6.7307691574 2008 0 1 25
13.4615383148 2008 0 1 31
16.8269233704 2008 0 1 31
28.8461532593 2008 1 0 31
14.903845787 2008 0 1 30
11.428571701 2008 0 0 31
12 2008 0 0 31
18.75 2008 0 0 30
5.7692308426 2008 0 1 33
19.2307701111 2008 1 1 31
27.5 2008 1 0 27
38.4615402222 2008 1 0 34
8.653845787 2008 0 1 25
6.7307691574 2008 0 1 29
10.9890108109 2008 1 1 31
13.846154213 2008 0 0 29
10.5769233704 2008 1 1 28
16.5598297119 2008 0 0 34
8.0769233704 2008 1 0 29
28.8461532593 2008 1 1 29
5.7692308426 2008 0 1 34
6.5384616852 2008 0 0 28
11.1754808426 2008 0 0 27
7.0875000954 2008 0 1 26
17.1404685974 2008 0 0 30
26.4423084259 2008 0 0 28
16.3461532593 2008 0 0 28
14.4230766296 2008 0 0 31
25 2008 0 0 31
16.8269233704 2008 0 1 31
9.6163463593 2008 0 1 31
12.0192308426 2008 0 0 32
19.2307701111 2008 0 0 28
9.6153850555 2008 0 1 27
9.6153850555 2008 0 1 28
23.0769233704 2008 0 0 32
18.75 2008 1 0 34
13.4615383148 2008 0 1 27
8.653845787 2008 0 0 27
15.2243585587 2008 0 1 33
19.2307701111 2008 0 0 29
9.5 2008 0 0 26
12.0192308426 2008 0 1 25
19.2307701111 2008 0 0 25
18.2692298889 2008 1 1 28
14.4230766296 2008 0 0 28
28.8461532593 2008 0 1 31
25.7396450043 2008 0 0 28
21.6346149445 2008 0 0 29
8.0128202438 2008 0 0 34
31.1538467407 2008 0 0 33
12.9807691574 2008 0 0 32
11.6185894012 2008 1 1 34
7.5789475441 2008 0 1 27
13.5 2008 0 0 29
19.2307701111 2008 0 0 29
16.8269233704 2008 0 1 28
19.2307701111 2008 1 1 34
38.4615402222 2008 0 0 34
21.6346149445 2008 1 0 29
13.4615383148 2008 1 0 34
43.2692298889 2008 1 1 32
11.0576925278 2008 0 1 30
14.0038461685 2008 1 1 33
12.0192308426 2008 0 0 31
15.9340658188 2008 1 1 26
7.875 2008 0 1 28
9.6153850555 2008 0 1 25
11.9658117294 2008 0 0 33
25 2008 0 0 31
18.2692298889 2008 1 1 30
19.2307701111 2008 0 0 30
5.6923074722 2008 0 1 30
21.6346149445 2008 1 1 26
19.2307701111 2008 0 0 32
24.0384616852 2008 1 0 29
14.4230766296 2008 1 1 27
25 2008 1 0 29
3.8461537361 2008 1 0 34
23.0769233704 2008 0 0 33
31.25 2008 1 1 32
19.3697109222 2008 1 0 30
11.5384616852 2008 0 1 28
12.5 2008 1 0 32
12.5 2008 1 1 29
21.1538467407 2008 1 1 26
19.2307701111 2008 0 0 30
9.6153850555 2008 0 1 34
14.4230766296 2008 1 1 32
11.5384616852 2008 1 0 25
17.9487171173 2008 1 0 28
17.3076915741 2008 1 1 25
14.4230766296 2008 1 0 30
33.6538467407 2008 1 0 34
12.5 2008 0 0 33
16.5 2008 0 0 29
12 2008 0 1 33
38.4615402222 2008 1 0 34
13.4615383148 2008 0 1 25
19.2307701111 2008 0 0 30
16.8269233704 2008 0 0 29
19.690864563 2008 0 0 25
25.4807701111 2008 1 0 34
20.6043949127 2008 1 0 33
18.2291660309 2008 1 1 33
10.2564105988 2008 0 0 26
36.0576934814 2008 1 0 26
17.8571434021 2008 1 0 28
17.0940170288 2008 1 1 25
8.2051286697 2008 0 0 29
9.7902097702 2008 0 1 33
17.0673084259 2008 1 0 27
16.8269233704 2008 1 0 27
16.0256404877 2008 0 0 31
9.6153850555 2008 0 1 29
14.9572649002 2008 0 0 34
7.2115383148 2008 0 1 29
14.4230766296 2008 1 0 27
24.0384616852 2008 1 1 33
25 2008 1 0 34
12.0192308426 2008 0 0 31
26.4423084259 2008 0 0 30
33.6538467407 2008 0 0 32
26.4423084259 2008 1 0 30
10.2564105988 2008 1 0 26
38.4615402222 2008 1 0 32
37.0192298889 2008 1 1 28
42.2008552551 2008 1 0 29
12.9807691574 2008 0 0 33
16.8956050873 2008 0 0 28
31.25 2008 0 1 25
36.2980766296 2008 1 0 30
13.4615383148 2008 0 1 26
32.0512809753 2008 1 0 31
10.9890108109 2008 1 0 32
9.6153850555 2008 0 1 25
20.9183673859 2008 0 0 33
20.1923084259 2008 1 1 33
16.8269233704 2008 0 0 33
57.6923065186 2008 1 0 34
6.372115612 2008 0 1 28
9.6153850555 2008 0 1 26
21.6346149445 2008 0 0 29
19.7802200317 2008 0 1 25
11.8343191147 2008 0 0 26
23.0769233704 2008 1 0 33
15.8653850555 2008 0 0 31
16.3461532593 2008 1 1 34
14.4230766296 2008 0 0 26
44.7115402222 2008 1 0 32
40.5982894897 2008 1 0 33
17.3076915741 2008 0 0 30
11.5384616852 2008 0 1 33
2.003205061 2008 1 0 27
7.5910930634 2008 0 1 28
7.2115383148 2008 0 1 27
12.9807691574 2008 0 0 30
22.8980331421 2008 1 0 31
13.4615383148 2008 0 0 26
19.2307701111 2008 1 1 33
11.5384616852 2008 0 0 28
11.0576925278 2008 0 0 31
12 2008 0 0 28
8 2008 0 1 30
19.2307701111 2008 1 0 27
29.1208782196 2008 1 0 27
16.8269233704 2008 0 0 28
4.6346154213 2008 1 1 34
21.367521286 2008 0 0 30
8.935508728 2008 1 0 25
10.096154213 2008 0 0 29
15.8653850555 2008 0 1 29
14.4230766296 2008 1 1 31
19.2307701111 2008 1 0 33
10.1442308426 2008 0 1 28
15.3846149445 2008 0 0 33
15.8119659424 2008 1 0 31
6.4102563858 2008 1 0 25
19.2307701111 2008 0 0 30
8.7412586212 2008 0 0 25
24.0384616852 2008 1 0 26
21.6355762482 2008 1 0 28
25.9615383148 2008 0 0 30
15.0641021729 2008 1 1 27
14.4230766296 2008 0 0 31
15.3846149445 2008 0 0 25
26.1200008392 2008 0 0 27
16.272190094 2008 0 0 34
16.8269233704 2008 0 0 30
18.4615383148 2008 1 1 32
29.1057701111 2008 1 0 34
29.3269233704 2008 1 0 31
10.9890108109 2008 0 1 28
17.7884616852 2008 0 0 31
16.3461532593 2008 1 1 27
23.6538467407 2008 1 1 26
13.4615383148 2008 0 0 28
11.428571701 2008 0 0 26
19.2307701111 2008 0 0 31
18.2692298889 2008 0 0 34
11.5384616852 2008 1 1 27
10.5769233704 2008 1 1 26
7.3076925278 2008 0 0 32
45.6730766296 2008 1 0 31
14.4230766296 2008 1 1 32
17.3076915741 2008 1 0 34
14.529914856 2008 1 1 26
8.0971660614 2008 1 0 28
8.3076925278 2008 1 0 26
43.2692298889 2008 1 0 32
17.3076915741 2008 1 0 31
12.0192308426 2008 0 1 30
12.6923074722 2008 0 0 25
25.4326915741 2008 1 0 32
11.5384616852 2008 0 1 25
19.2307701111 2008 1 0 34
9.6153850555 2008 0 0 30
12.0192308426 2008 1 0 28
12.0192308426 2008 1 0 28
12.0192308426 2008 0 1 34
18.75 2008 0 0 25
21.6346149445 2008 0 0 34
24.0384616852 2008 0 0 29
9.625 2008 0 1 25
12.5 2008 0 0 32
15.8653850555 2008 1 0 25
12 2008 0 0 26
7.2115383148 2008 0 1 26
14.4230766296 2008 1 1 25
38.4615402222 2008 1 0 29
9.6153850555 2008 0 1 31
9.6153850555 2008 0 0 32
9.6153850555 2008 0 0 28
9.6153850555 2008 0 0 29
17.6282043457 2008 1 0 34
13.1868133545 2008 0 0 30
2.4615385532 2008 1 0 32
28.8461532593 2008 1 0 29
27.7777786255 2008 0 0 29
13.9423074722 2008 0 0 27
18.1623935699 2008 0 0 32
20.6730766296 2008 1 1 27
31.25 2008 1 0 29
5.4390053749 2008 1 0 29
17.5213680267 2008 1 1 34
12.0192308426 2008 1 0 34
20.6730766296 2008 0 1 32
9.6153850555 2008 0 1 34
26.2019233704 2008 1 0 28
64.1025619507 2008 1 0 31
25.253036499 2008 1 1 28
16.8269233704 2008 0 1 33
23.5042743683 2008 0 0 34
27.4725265503 2008 1 0 28
25.4807701111 2008 0 0 29
12.0192308426 2008 0 0 27
14.4230766296 2008 0 1 28
29.8076915741 2008 0 1 27
12.5 2008 1 1 27
19.2307701111 2008 0 0 30
11.5384616852 2008 0 0 27
12.6923074722 2008 0 0 28
30.2884616852 2008 0 0 33
13.4615383148 2008 1 0 30
16.5 2008 0 0 28
11.5384616852 2008 1 0 33
14.4230766296 2008 1 0 25
7.6923074722 2008 0 0 25
10.5769233704 2008 1 0 26
11.5384616852 2008 0 0 30
10.683760643 2008 0 1 34
12.0192308426 2008 0 1 34
17.7884616852 2008 0 0 29
28.8461532593 2008 1 0 32
28.8461532593 2008 1 1 31
38.4615402222 2008 1 0 31
17.7884616852 2008 1 0 32
32.6923065186 2008 0 1 28
21 2008 0 0 28
24.0384616852 2008 0 0 25
12 2008 0 0 34
12.9807691574 2008 1 1 28
28.8888893127 2008 1 1 28
18.0288467407 2008 0 0 30
14.4230766296 2008 0 0 25
27.7777786255 2008 0 0 27
41.025642395 2008 0 0 32
14.4230766296 2008 0 0 28
17.3076915741 2008 1 0 34
26.2237758636 2008 0 0 31
36.7521362305 2008 0 0 25
17.7884616852 2008 0 0 26
6.25 2008 0 1 33
41.025642395 2008 1 0 34
17.4825172424 2008 0 0 34
11.5394229889 2008 0 0 34
13.4615383148 2008 0 0 26
57.6923065186 2008 1 0 32
13.9423074722 2008 1 1 33
17.3076915741 2008 1 1 30
26.8429489136 2008 1 0 34
17.0833339691 2008 0 1 29
25 2008 0 1 34
20.6730766296 2008 0 1 27
16.8269233704 2008 0 0 28
28.8461532593 2008 1 0 28
57.6923065186 2008 0 0 26
5.7692308426 2008 0 0 26
19.2307701111 2008 0 0 29
12.0192308426 2008 0 1 34
14.9572649002 2008 1 1 30
16.8269233704 2008 0 1 31
15.625 2008 0 0 28
26.4423084259 2008 0 0 27
14.903845787 2008 0 1 25
14.4230766296 2008 0 1 30
38.4615402222 2008 0 0 30
13.9423074722 2008 0 0 26
20.6730766296 2008 1 1 28
17.3076915741 2008 1 0 28
12.8205127716 2008 1 1 28
19.2307701111 2008 0 0 28
14.4230766296 2008 0 1 26
16.9711532593 2008 0 0 30
19.7115383148 2008 1 1 29
16.8269233704 2008 0 1 32
48.0769233704 2008 1 0 28
9.6153850555 2008 0 0 28
13.4615383148 2008 0 0 28
13.9423074722 2008 1 1 33
7.2115383148 2008 1 1 25
13.8221149445 2008 0 0 34
16.8269233704 2008 1 1 29
12.0192308426 2008 1 1 30
17.0940170288 2008 1 0 26
16.8269233704 2008 1 1 32
9.6153850555 2008 0 0 27
18.2692298889 2008 0 1 33
24.2788467407 2008 1 1 30
21.6346149445 2008 1 0 29
20.1923084259 2008 1 1 29
14.4230766296 2008 1 0 26
14.0532541275 2008 0 1 25
15.7349653244 2008 1 0 26
9.6153850555 2008 0 0 29
12.0192308426 2008 0 1 28
21.6346149445 2008 1 1 34
24.0384616852 2008 0 1 30
18.2692298889 2008 1 0 25
34.6153831482 2008 1 1 30
32.4519233704 2008 1 0 29
21.6346149445 2008 1 0 31
12.0192308426 2008 1 1 33
9.375 2008 0 0 32
12.3626375198 2008 0 0 27
8.846154213 2008 0 1 25
34.6153831482 2008 1 1 28
32.0512809753 2008 0 0 32
26.5625 2008 0 0 28
8.4134616852 2008 1 1 33
27.4725265503 2008 0 0 26
16.1298084259 2008 1 1 25
46.1538467407 2008 1 0 34
14.4230766296 2008 0 0 29
9.6153850555 2008 0 1 27
9.6153850555 2008 0 0 28
14.4230766296 2008 0 1 27
12.8205127716 2008 0 0 29
32.6923065186 2008 1 0 34
14.4230766296 2008 0 1 33
16.8269233704 2008 1 0 26
25 2008 0 0 27
9.6153850555 2008 0 0 27
13.8701925278 2008 0 0 30
15.8653850555 2008 0 0 25
38.4615402222 2008 0 0 30
13.4615383148 2008 0 1 29
19.2307701111 2008 0 0 27
11.5384616852 2008 0 1 32
23.3653850555 2008 0 0 29
23.0769233704 2008 0 0 29
36.0576934814 2008 0 1 29
14.3759613037 2008 0 1 33
23.0769233704 2008 0 0 30
20.1923084259 2008 0 1 26
19.117647171 2008 0 0 25
8.5 2008 0 1 27
14.0625 2008 1 1 28
28.8461532593 2008 0 0 31
26.7094020844 2008 1 1 29
8.125 2008 0 0 27
13.1658649445 2008 0 1 29
13.9423074722 2008 0 0 34
22.970085144 2008 1 1 26
19.2307701111 2008 0 1 32
8.8760681152 2008 0 0 33
8.125 2008 0 0 28
23.0769233704 2008 0 0 30
8.8235292435 2008 0 0 33
20.4807701111 2008 1 0 30
17.3076915741 2008 0 1 31
33.6538467407 2008 1 0 29
26.4423084259 2008 1 1 29
16.8269233704 2008 1 1 27
2.4867374897 2008 0 1 29
11.2179489136 2008 0 0 30
8.4935894012 2008 1 0 29
18.75 2008 0 1 32
24.7863254547 2008 0 0 29
26.4957256317 2008 0 1 34
19.6581192017 2008 0 0 31
11.5384616852 2008 0 0 28
15.8653850555 2008 1 1 28
38.3307685852 2008 1 1 32
21.6346149445 2008 0 0 30
18.2692298889 2008 0 1 25
25.6410255432 2008 0 0 28
19.690864563 2008 0 0 25
36.0576934814 2008 1 0 29
11.5384616852 2008 0 1 30
20.1923084259 2008 1 0 30
25 2008 1 0 33
18.8933868408 2008 0 0 29
15.7692308426 2008 1 0 27
25.7692298889 2008 1 0 28
7.2115383148 2008 0 0 30
57.6923065186 2008 0 0 26
14.823718071 2008 0 0 25
10 2008 0 0 26
24.0384616852 2008 1 1 27
12.9370632172 2008 0 1 34
13.4615383148 2008 0 0 32
22.8365383148 2008 0 0 34
21.428571701 2008 1 1 32
18.8461532593 2008 0 0 33
23.0769233704 2008 1 0 28
21.1538467407 2008 1 1 34
10.4166669846 2008 0 1 33
13.9423074722 2008 0 0 26
19 2008 0 0 30
28.8461532593 2008 1 0 29
14.4230766296 2008 0 0 27
16.1538467407 2008 1 1 25
13.4119434357 2008 0 1 31
16.0384616852 2008 1 0 25
35.5769233704 2008 0 0 32
19.7368412018 2008 1 1 29
16.4835166931 2008 0 1 28
14.7202796936 2008 1 1 32
29.5673084259 2008 0 0 25
33.6538467407 2008 1 0 31
21.6346149445 2008 1 1 30
46.1538467407 2008 1 0 31
26.5 2008 1 1 31
50 2008 0 0 30
30 2008 1 0 28
21 2008 1 1 25
48.0769233704 2008 1 1 31
30.7692298889 2008 1 0 34
21.6346149445 2008 1 1 31
20.6730766296 2008 1 1 27
14.4230766296 2008 1 1 26
38.4615402222 2008 1 0 32
30.3889427185 2008 0 1 32
25.3846149445 2008 1 1 30
21.1538467407 2008 1 0 31
34.6153831482 2008 1 1 28
20.1923084259 2008 1 1 27
10.2857141495 2008 0 1 34
28.8461532593 2008 1 0 26
19.7115383148 2008 1 1 27
32.0512809753 2008 1 1 25
38.4615402222 2008 1 0 25
37.5 2008 0 0 30
31.7307701111 2008 1 1 30
15.3846149445 2008 1 1 26
35.7692298889 2008 1 0 27
25.824174881 2008 0 0 34
10.3846149445 2008 1 0 26
9.7908000946 2008 0 0 31
45.1923065186 2008 1 0 31
42.0673065186 2008 1 1 28
64.9038467407 2008 1 1 26
22.1153850555 2008 0 0 32
30.1455307007 2008 1 1 27
37.6923065186 2008 1 1 26
65.8653869629 2008 1 1 30
14.8958330154 2008 0 0 28
19.7802200317 2008 0 1 30
2.4038462639 2008 0 0 34
19.2307701111 2008 0 1 29
30.7692298889 2008 0 0 28
15.8653850555 2008 0 1 30
14.4230766296 2008 1 0 32
33.6538467407 2008 1 0 34
29.3803424835 2008 1 1 32
14.4230766296 2008 0 1 30
14.4230766296 2008 0 0 31
12.5 2008 0 0 29
16.8269233704 2008 0 0 28
33.8541679382 2008 1 0 27
24.0384616852 2008 0 0 27
26.4423084259 2008 1 1 29
13.7019233704 2008 0 0 27
20.1923084259 2008 1 0 25
5.7692308426 2008 0 1 29
8.2051286697 2008 0 0 29
13.4615383148 2008 0 0 30
9.375 2008 0 0 29
19.7115383148 2008 0 0 33
33.6538467407 2008 1 0 34
28.8461532593 2008 1 1 30
21.6346149445 2008 1 0 31
19.2307701111 2008 1 0 32
19.2307701111 2008 0 0 28
9.6153850555 2008 1 0 27
24.0384616852 2008 0 0 29
9.8039216995 2008 0 0 29
14.5833330154 2008 0 0 29
25.4807701111 2008 1 0 34
20.1923084259 2008 0 0 34
15.8653850555 2008 0 1 28
9.6153850555 2008 0 1 34
21.9780216217 2008 1 1 34
11.5384616852 2008 0 0 30
16.4835166931 2008 0 0 34
5.7692308426 2008 1 0 28
4.8076925278 2008 1 1 29
4.8076925278 2008 1 0 29
4.8076925278 2008 1 0 27
17.3846149445 2008 0 0 30
20.7489871979 2008 0 0 31
42.2240791321 2008 1 0 33
8.3916082382 2008 0 0 30
23.0769233704 2008 0 0 34
21.6346149445 2008 0 0 26
16.0256404877 2008 0 0 31
14 2008 0 0 28
16.8269233704 2008 0 0 34
15.3846149445 2008 0 1 29
11.8057689667 2008 1 0 34
23.6686382294 2008 1 0 26
21.6346149445 2008 1 0 28
11.0576925278 2008 1 1 29
42.6923065186 2008 1 0 34
26.0683765411 2008 1 0 27
14.4230766296 2008 0 1 30
14.9423074722 2008 0 0 29
16.8269233704 2008 0 0 33
13.4615383148 2008 0 0 31
18.2692298889 2008 0 0 25
14.6634616852 2008 1 1 30
17.7884616852 2008 0 0 31
8.928571701 2008 0 1 32
9.1999998093 2008 0 1 26
29.8076915741 2008 1 1 30
20.1923084259 2008 1 0 34
27.2045021057 2008 0 0 32
19.2307701111 2008 0 1 34
5.3667263985 2008 0 0 27
14.4230766296 2008 0 0 31
11.25 2008 0 0 34
13.1868133545 2008 0 1 29
21.9230766296 2008 0 0 27
13.9423074722 2008 0 0 26
28.571428299 2008 0 0 26
16.3461532593 2008 1 0 30
9.6153850555 2008 0 1 33
13.3333330154 2008 0 0 27
19.2307701111 2008 1 1 27
13.4615383148 2008 1 1 32
